Campaign_ID,Channel,Start_Date,Impressions,Clicks,Conversions,Cost,Revenue,Age_Group,Gender,Region,Engagement_Rate
C7444,Instagram Ads,2025-11-07 03:00:00,43137,2724,270,9351.07,6387.83,55+,Male,East USA,17.52
C7445,Google Ads,2025-11-07 04:00:00,1153,614,191,5834.37,4548.39,26-35,Male,North USA,10.91
C7446,Email Campaign,2025-11-07 05:00:00,8853,306,514,2908.89,19395.77,18-25,Male,West USA,14.78
C7447,Facebook Ads,2025-11-07 06:00:00,13379,1047,351,7062.53,16071.27,26-35,Female,West USA,14.45
C7448,Facebook Ads,2025-11-07 07:00:00,16792,2541,963,3780.54,12649.36,46-55,Male,North USA,48.8
C7449,Twitter Ads,2025-11-07 08:00:00,39367,1928,31,1364.55,13972.71,36-45,Male,West USA,37.54
C7450,Twitter Ads,2025-11-07 09:00:00,19100,3698,83,2410.46,19828.49,26-35,Male,West USA,39.02
C7451,Facebook Ads,2025-11-07 10:00:00,48553,2267,611,6445.34,11904.83,55+,Male,North USA,13.94
C7452,Instagram Ads,2025-11-07 11:00:00,12049,1756,856,566.17,2127.82,36-45,Female,West USA,0.13
C7453,Google Ads,2025-11-07 12:00:00,1786,701,175,2763.26,1390.84,26-35,Male,South USA,3.0
C7454,Instagram Ads,2025-11-07 13:00:00,5368,811,243,2122.7,13365.47,55+,Male,East USA,27.69
C7455,Facebook Ads,2025-11-07 14:00:00,31699,1303,384,2051.29,13186.26,18-25,Male,West USA,14.35
C7456,Twitter Ads,2025-11-07 15:00:00,48691,1491,442,6843.49,14988.66,55+,Male,West USA,9.73
C7457,Google Ads,2025-11-07 16:00:00,38040,2796,650,8266.88,2264.7,26-35,Male,South USA,2.58
C7458,Google Ads,2025-11-07 17:00:00,28454,3372,343,7172.87,18903.56,36-45,Female,West USA,43.81
C7459,Twitter Ads,2025-11-07 18:00:00,39762,3231,813,6474.99,11068.05,55+,Female,North USA,30.05
C7460,Instagram Ads,2025-11-07 19:00:00,24600,3830,616,9168.7,13026.15,18-25,Male,North USA,5.46
C7461,Twitter Ads,2025-11-07 20:00:00,30238,2766,549,631.0,793.56,26-35,Male,South USA,38.34
C7462,Twitter Ads,2025-11-07 21:00:00,26241,649,875,1716.46,19223.39,46-55,Male,North USA,37.82
C7463,Twitter Ads,2025-11-07 22:00:00,20810,4841,44,4173.35,11295.58,55+,Male,West USA,14.54
C7464,Twitter Ads,2025-11-07 23:00:00,21167,4082,453,3755.89,11310.93,26-35,Male,West USA,9.5
C7465,Twitter Ads,2025-11-08 00:00:00,22811,1344,240,4209.61,18876.75,26-35,Female,West USA,40.72
C7466,Facebook Ads,2025-11-08 01:00:00,40779,3986,327,2104.23,18594.07,55+,Male,South USA,16.55
C7467,Facebook Ads,2025-11-08 02:00:00,21085,4112,352,1537.56,4483.94,26-35,Female,East USA,42.39
C7468,Twitter Ads,2025-11-08 03:00:00,47854,2649,439,5116.47,18628.87,55+,Male,South USA,2.28
C7469,Instagram Ads,2025-11-08 04:00:00,10261,3304,885,9284.12,14758.76,55+,Female,East USA,25.01
C7470,Facebook Ads,2025-11-08 05:00:00,19733,945,988,3950.1,476.12,46-55,Female,West USA,9.06
C7471,Google Ads,2025-11-08 06:00:00,40779,4645,646,481.36,4872.88,36-45,Male,North USA,33.64
C7472,Google Ads,2025-11-08 07:00:00,30079,143,475,7076.37,8318.3,26-35,Female,East USA,49.86
C7473,Email Campaign,2025-11-08 08:00:00,34980,758,88,2946.49,11698.17,55+,Female,East USA,20.68
C7474,Twitter Ads,2025-11-08 09:00:00,15141,4923,902,2488.7,14056.46,55+,Female,East USA,5.11
C7475,Google Ads,2025-11-08 10:00:00,10344,4030,582,3276.37,4283.19,55+,Female,North USA,15.95
C7476,Facebook Ads,2025-11-08 11:00:00,40472,2967,458,7251.96,16750.34,26-35,Male,West USA,44.59
C7477,Instagram Ads,2025-11-08 12:00:00,16896,3747,738,8197.25,16929.73,26-35,Female,East USA,38.31
C7478,Facebook Ads,2025-11-08 13:00:00,24817,2882,291,5901.16,12736.48,26-35,Female,South USA,11.69
C7479,Email Campaign,2025-11-08 14:00:00,30813,1791,684,3258.66,18429.77,46-55,Female,South USA,47.68
C7480,Instagram Ads,2025-11-08 15:00:00,19895,2325,66,3139.26,16278.35,18-25,Male,West USA,31.15
C7481,Google Ads,2025-11-08 16:00:00,1143,3166,984,1286.87,4510.31,36-45,Male,North USA,8.49
C7482,Facebook Ads,2025-11-08 17:00:00,11681,2047,200,9336.35,15993.67,26-35,Female,East USA,28.66
C7483,Instagram Ads,2025-11-08 18:00:00,8367,1465,653,6399.49,19068.72,46-55,Female,West USA,22.62
C7484,Twitter Ads,2025-11-08 19:00:00,4228,3230,472,318.4,2838.37,26-35,Male,East USA,41.0
C7485,Twitter Ads,2025-11-08 20:00:00,5582,4633,51,6640.55,19576.09,55+,Female,West USA,17.27
C7486,Twitter Ads,2025-11-08 21:00:00,14147,4621,495,4499.18,597.36,46-55,Male,West USA,43.76
C7487,Twitter Ads,2025-11-08 22:00:00,12397,1067,182,9726.95,10491.13,18-25,Male,North USA,40.62
C7488,Google Ads,2025-11-08 23:00:00,39799,1504,688,8199.73,15500.47,36-45,Male,North USA,33.76
C7489,Facebook Ads,2025-11-09 00:00:00,38011,585,259,1754.59,15829.72,46-55,Female,West USA,13.0
C7490,Email Campaign,2025-11-09 01:00:00,14647,1855,519,7215.11,14719.98,18-25,Female,South USA,48.52
C7491,Instagram Ads,2025-11-09 02:00:00,28718,3730,511,4881.38,10634.09,55+,Female,North USA,27.48
C7492,Facebook Ads,2025-11-09 03:00:00,45264,3068,202,1911.1,13054.19,55+,Male,East USA,45.38
C7493,Email Campaign,2025-11-09 04:00:00,43317,1679,799,7002.46,14028.65,55+,Male,West USA,10.86
C7494,Instagram Ads,2025-11-09 05:00:00,48914,2895,916,5496.51,9941.33,18-25,Female,North USA,49.17
C7495,Instagram Ads,2025-11-09 06:00:00,20097,150,759,352.22,11954.13,18-25,Male,South USA,40.82
C7496,Email Campaign,2025-11-09 07:00:00,37953,1759,751,6483.55,16942.72,26-35,Male,North USA,47.47
C7497,Email Campaign,2025-11-09 08:00:00,46254,4400,174,6368.12,6326.29,36-45,Female,North USA,10.7
C7498,Email Campaign,2025-11-09 09:00:00,41096,2887,764,1483.65,10511.81,18-25,Male,East USA,21.59
C7499,Google Ads,2025-11-09 10:00:00,18107,4728,99,3522.43,268.75,55+,Male,East USA,4.97
C7500,Google Ads,2025-11-09 11:00:00,4010,2255,700,5879.69,13779.98,26-35,Male,West USA,6.93
C7501,Instagram Ads,2025-11-09 12:00:00,6555,4446,996,1430.89,3988.17,18-25,Male,North USA,14.27
C7502,Instagram Ads,2025-11-09 13:00:00,1067,4330,67,8534.6,9671.92,26-35,Female,North USA,47.59
C7503,Email Campaign,2025-11-09 14:00:00,29412,3261,982,323.49,4283.08,55+,Female,West USA,33.39
C7504,Google Ads,2025-11-09 15:00:00,45953,1714,272,1073.23,568.32,26-35,Male,East USA,15.8
C7505,Email Campaign,2025-11-09 16:00:00,35305,2836,657,1205.26,9716.09,55+,Male,South USA,47.73
C7506,Twitter Ads,2025-11-09 17:00:00,12549,506,759,5304.67,8554.19,36-45,Female,South USA,37.01
C7507,Email Campaign,2025-11-09 18:00:00,6680,3479,828,6220.13,8560.48,55+,Female,North USA,45.36
C7508,Facebook Ads,2025-11-09 19:00:00,26739,4297,252,4067.22,4255.24,46-55,Male,North USA,46.37
C7509,Google Ads,2025-11-09 20:00:00,22209,1484,672,2922.23,18949.37,26-35,Female,North USA,37.56
C7510,Google Ads,2025-11-09 21:00:00,42515,3795,867,8102.71,169.79,55+,Male,East USA,12.23
C7511,Twitter Ads,2025-11-09 22:00:00,23432,4599,885,729.45,17841.75,46-55,Female,South USA,49.83
C7512,Google Ads,2025-11-09 23:00:00,16116,3002,768,2838.9,14764.35,46-55,Female,South USA,16.32
C7513,Google Ads,2025-11-10 00:00:00,21045,1729,228,439.2,3524.23,18-25,Female,West USA,33.62
C7514,Twitter Ads,2025-11-10 01:00:00,27327,3362,18,188.21,9496.62,36-45,Male,West USA,42.26
C7515,Email Campaign,2025-11-10 02:00:00,36709,1126,439,3566.13,19778.12,46-55,Male,South USA,8.84
C7516,Twitter Ads,2025-11-10 03:00:00,44617,3089,815,1988.5,12909.59,18-25,Female,East USA,30.49
C7517,Google Ads,2025-11-10 04:00:00,27905,2324,888,2720.24,2634.8,46-55,Male,East USA,18.82
C7518,Email Campaign,2025-11-10 05:00:00,8067,3020,22,8218.42,9207.08,55+,Male,East USA,12.29
C7519,Facebook Ads,2025-11-10 06:00:00,33559,4415,784,1671.65,9417.24,18-25,Female,North USA,0.69
C7520,Facebook Ads,2025-11-10 07:00:00,43919,4368,916,7813.32,16065.04,36-45,Female,North USA,43.61
C7521,Email Campaign,2025-11-10 08:00:00,18985,2883,979,6766.75,18331.64,46-55,Male,South USA,6.88
C7522,Google Ads,2025-11-10 09:00:00,28369,1513,234,3298.13,1736.61,55+,Male,East USA,43.92
C7523,Email Campaign,2025-11-10 10:00:00,18864,4697,752,5488.23,6349.34,55+,Female,West USA,30.07
C7524,Email Campaign,2025-11-10 11:00:00,23614,3748,699,4472.13,6038.92,26-35,Female,West USA,31.09
C7525,Instagram Ads,2025-11-10 12:00:00,48894,2908,768,1327.53,19921.36,36-45,Female,North USA,41.45
C7526,Email Campaign,2025-11-10 13:00:00,16613,3431,76,9076.49,11228.62,36-45,Male,West USA,25.52
C7527,Email Campaign,2025-11-10 14:00:00,7447,2278,818,5717.7,17608.65,36-45,Male,North USA,17.93
C7528,Email Campaign,2025-11-10 15:00:00,6499,897,678,8808.39,8578.05,36-45,Male,North USA,7.03
C7529,Twitter Ads,2025-11-10 16:00:00,40041,2946,686,8247.07,14482.19,26-35,Female,South USA,28.56
C7530,Google Ads,2025-11-10 17:00:00,32315,1029,512,843.77,5803.05,18-25,Female,East USA,27.7
C7531,Google Ads,2025-11-10 18:00:00,2299,4918,193,2112.34,18244.54,36-45,Female,West USA,14.77
C7532,Facebook Ads,2025-11-10 19:00:00,40469,3191,217,1495.35,9157.41,18-25,Male,South USA,30.04
C7533,Google Ads,2025-11-10 20:00:00,5994,2362,537,8316.26,16094.14,55+,Male,North USA,22.02
C7534,Instagram Ads,2025-11-10 21:00:00,30878,1433,309,8631.34,5190.76,46-55,Male,South USA,40.3
C7535,Google Ads,2025-11-10 22:00:00,16627,1374,827,5303.32,13902.73,18-25,Male,East USA,28.02
C7536,Facebook Ads,2025-11-10 23:00:00,8489,4683,250,1086.57,8162.65,46-55,Male,East USA,46.69
C7537,Twitter Ads,2025-11-11 00:00:00,27111,3580,464,1399.39,725.64,46-55,Female,East USA,25.95
C7538,Email Campaign,2025-11-11 01:00:00,33355,3442,984,8144.81,8318.86,55+,Female,West USA,44.39
C7539,Instagram Ads,2025-11-11 02:00:00,9269,1317,751,9295.44,11045.43,55+,Female,West USA,26.07
C7540,Instagram Ads,2025-11-11 03:00:00,3831,1564,911,2034.78,3120.06,55+,Male,South USA,27.95
C7541,Twitter Ads,2025-11-11 04:00:00,45370,4508,539,160.82,3759.87,18-25,Male,West USA,18.4
C7542,Facebook Ads,2025-11-11 05:00:00,12819,4274,668,3342.98,9350.77,55+,Female,South USA,20.07
C7543,Facebook Ads,2025-11-11 06:00:00,25813,4870,253,353.47,6920.32,26-35,Male,East USA,46.66
C7544,Facebook Ads,2025-11-11 07:00:00,22637,113,572,8288.35,8870.74,46-55,Female,East USA,11.24
C7545,Google Ads,2025-11-11 08:00:00,2996,2393,971,4940.55,9270.46,46-55,Male,South USA,6.16
C7546,Facebook Ads,2025-11-11 09:00:00,45387,2145,780,6436.51,2887.51,18-25,Female,South USA,41.53
C7547,Google Ads,2025-11-11 10:00:00,4089,1137,247,4144.27,3705.77,18-25,Male,East USA,28.89
C7548,Google Ads,2025-11-11 11:00:00,34291,4228,255,3487.8,16978.49,18-25,Female,South USA,14.3
C7549,Twitter Ads,2025-11-11 12:00:00,21659,1559,354,2260.89,3338.1,55+,Female,North USA,21.68
C7550,Instagram Ads,2025-11-11 13:00:00,46178,356,493,7716.8,13351.7,18-25,Male,South USA,26.29
C7551,Google Ads,2025-11-11 14:00:00,31429,4229,319,6970.7,8428.71,18-25,Male,East USA,29.65
C7552,Instagram Ads,2025-11-11 15:00:00,16732,4173,570,3639.25,19367.91,26-35,Female,West USA,41.07
C7553,Twitter Ads,2025-11-11 16:00:00,20506,1383,293,3245.11,1415.48,26-35,Male,North USA,19.78
C7554,Twitter Ads,2025-11-11 17:00:00,41935,3587,47,62.37,16624.74,46-55,Male,West USA,33.86
C7555,Instagram Ads,2025-11-11 18:00:00,6190,2284,805,682.34,9879.84,55+,Female,West USA,41.75
C7556,Instagram Ads,2025-11-11 19:00:00,5575,458,41,6251.39,206.51,18-25,Male,North USA,42.2
C7557,Twitter Ads,2025-11-11 20:00:00,41495,3891,252,5170.34,5346.84,18-25,Female,South USA,12.79
C7558,Facebook Ads,2025-11-11 21:00:00,49146,4949,562,4376.29,8213.17,26-35,Female,East USA,17.57
C7559,Google Ads,2025-11-11 22:00:00,35565,3287,301,8283.65,6352.48,55+,Male,East USA,29.79
C7560,Twitter Ads,2025-11-11 23:00:00,35899,4599,624,5063.79,7312.74,46-55,Male,South USA,44.3
C7561,Instagram Ads,2025-11-12 00:00:00,24706,1325,301,3875.71,18341.77,18-25,Male,South USA,39.54
C7562,Email Campaign,2025-11-12 01:00:00,48668,2397,628,1654.5,7282.59,55+,Female,West USA,29.24
C7563,Email Campaign,2025-11-12 02:00:00,23884,377,767,8215.85,8434.7,46-55,Male,East USA,49.19
C7564,Email Campaign,2025-11-12 03:00:00,18199,4307,391,5783.67,15246.52,36-45,Male,East USA,22.01
C7565,Instagram Ads,2025-11-12 04:00:00,45100,2086,608,969.98,15897.29,46-55,Male,South USA,42.14
C7566,Email Campaign,2025-11-12 05:00:00,40434,3644,587,6506.54,1773.38,18-25,Male,West USA,40.94
C7567,Email Campaign,2025-11-12 06:00:00,13479,2893,147,4279.45,14110.99,55+,Female,East USA,45.41
C7568,Instagram Ads,2025-11-12 07:00:00,35178,491,847,8123.29,9703.18,55+,Male,East USA,49.39
C7569,Facebook Ads,2025-11-12 08:00:00,13665,1068,209,9193.2,2763.69,18-25,Male,South USA,24.84
C7570,Google Ads,2025-11-12 09:00:00,1534,2290,344,6024.63,5367.74,18-25,Female,North USA,9.86
C7571,Google Ads,2025-11-12 10:00:00,27292,2328,614,7329.55,996.21,46-55,Male,East USA,23.1
C7572,Instagram Ads,2025-11-12 11:00:00,37132,2726,456,613.08,7268.72,26-35,Male,East USA,42.71
C7573,Email Campaign,2025-11-12 12:00:00,37110,2945,357,5624.54,5182.59,18-25,Male,West USA,41.82
C7574,Email Campaign,2025-11-12 13:00:00,23469,4464,287,7565.63,7703.86,46-55,Female,East USA,16.86
C7575,Instagram Ads,2025-11-12 14:00:00,47233,3407,541,4992.78,11648.78,18-25,Female,North USA,2.46
C7576,Instagram Ads,2025-11-12 15:00:00,38268,2700,810,5955.82,14673.56,46-55,Male,North USA,25.54
C7577,Instagram Ads,2025-11-12 16:00:00,2172,2780,408,8994.53,12146.5,46-55,Female,South USA,23.76
C7578,Email Campaign,2025-11-12 17:00:00,28914,4470,400,2021.09,13599.71,18-25,Female,North USA,4.38
C7579,Instagram Ads,2025-11-12 18:00:00,21901,4938,993,1027.55,17326.22,46-55,Female,East USA,39.77
C7580,Google Ads,2025-11-12 19:00:00,41775,185,611,6921.9,17489.11,55+,Female,North USA,14.25
C7581,Facebook Ads,2025-11-12 20:00:00,35409,3234,571,8237.35,17228.32,46-55,Female,North USA,32.32
C7582,Instagram Ads,2025-11-12 21:00:00,20324,4599,19,8512.38,3148.06,26-35,Male,South USA,5.16
C7583,Instagram Ads,2025-11-12 22:00:00,9738,2339,600,6434.36,5096.28,46-55,Male,East USA,43.05
C7584,Google Ads,2025-11-12 23:00:00,38494,3464,558,8340.47,10096.27,55+,Female,East USA,36.99
C7585,Email Campaign,2025-11-13 00:00:00,45557,2145,68,7021.61,7238.91,26-35,Female,South USA,19.48
C7586,Email Campaign,2025-11-13 01:00:00,25054,1154,97,919.4,2720.21,55+,Female,North USA,31.51
C7587,Google Ads,2025-11-13 02:00:00,30709,3501,468,7632.33,5826.23,46-55,Female,North USA,9.45
C7588,Email Campaign,2025-11-13 03:00:00,44785,3829,113,1834.63,19511.03,26-35,Male,West USA,49.27
C7589,Facebook Ads,2025-11-13 04:00:00,21107,2769,840,2404.26,7003.84,26-35,Female,East USA,39.83
C7590,Twitter Ads,2025-11-13 05:00:00,1363,375,798,3976.77,8436.39,18-25,Male,East USA,39.47
C7591,Facebook Ads,2025-11-13 06:00:00,11358,4846,113,3179.94,227.39,46-55,Female,South USA,7.75
C7592,Twitter Ads,2025-11-13 07:00:00,37077,4190,263,3250.43,14416.36,46-55,Female,North USA,0.98
C7593,Twitter Ads,2025-11-13 08:00:00,4240,1205,751,1734.13,8329.65,36-45,Female,North USA,29.31
C7594,Google Ads,2025-11-13 09:00:00,7665,4781,344,2974.02,2152.49,46-55,Male,South USA,7.29
C7595,Email Campaign,2025-11-13 10:00:00,46689,3032,472,245.64,19374.28,18-25,Male,North USA,39.04
C7596,Instagram Ads,2025-11-13 11:00:00,2936,228,558,4755.46,15570.92,36-45,Female,East USA,20.86
C7597,Email Campaign,2025-11-13 12:00:00,47736,4451,310,7697.48,14550.39,46-55,Male,North USA,17.0
C7598,Instagram Ads,2025-11-13 13:00:00,26538,4426,663,8629.36,19161.66,18-25,Male,West USA,3.78
C7599,Email Campaign,2025-11-13 14:00:00,44965,3668,564,8213.26,8208.85,26-35,Female,North USA,49.8
C7600,Google Ads,2025-11-13 15:00:00,12998,2502,637,4193.75,14398.82,36-45,Female,North USA,47.8
C7601,Facebook Ads,2025-11-13 16:00:00,1882,1747,350,7317.74,4203.54,46-55,Male,West USA,6.67
C7602,Instagram Ads,2025-11-13 17:00:00,21224,3656,501,2914.51,13972.7,55+,Male,South USA,16.71
C7603,Twitter Ads,2025-11-13 18:00:00,40691,3991,93,602.85,380.17,55+,Female,West USA,19.6
C7604,Facebook Ads,2025-11-13 19:00:00,47476,2293,938,6775.92,2613.48,46-55,Male,West USA,14.91
C7605,Twitter Ads,2025-11-13 20:00:00,31825,2147,268,6505.52,8562.65,26-35,Male,South USA,46.73
C7606,Google Ads,2025-11-13 21:00:00,6204,3204,369,8026.21,340.64,26-35,Male,East USA,36.09
C7607,Instagram Ads,2025-11-13 22:00:00,29885,4455,96,6180.26,9293.12,36-45,Female,North USA,47.8
C7608,Instagram Ads,2025-11-13 23:00:00,41056,2234,437,1611.07,10503.56,36-45,Male,West USA,43.74
C7609,Instagram Ads,2025-11-14 00:00:00,4203,942,376,8538.97,12469.97,55+,Male,East USA,37.75
C7610,Twitter Ads,2025-11-14 01:00:00,3244,2071,352,6291.17,2097.69,36-45,Male,North USA,34.88
C7611,Twitter Ads,2025-11-14 02:00:00,33786,4460,356,8085.72,3702.14,18-25,Male,South USA,43.32
C7612,Google Ads,2025-11-14 03:00:00,4083,4003,812,7752.37,12304.34,18-25,Male,West USA,34.24
C7613,Google Ads,2025-11-14 04:00:00,22584,3713,930,3013.75,13197.94,55+,Female,North USA,9.52
C7614,Email Campaign,2025-11-14 05:00:00,9521,491,105,791.8,615.41,18-25,Male,North USA,32.44
C7615,Facebook Ads,2025-11-14 06:00:00,34541,2379,264,1806.22,10853.31,18-25,Female,North USA,25.8
C7616,Facebook Ads,2025-11-14 07:00:00,30063,1000,863,973.98,15721.14,46-55,Female,North USA,49.1
C7617,Email Campaign,2025-11-14 08:00:00,5732,4783,145,2471.95,1475.11,46-55,Male,East USA,25.55
C7618,Email Campaign,2025-11-14 09:00:00,28518,2594,257,4622.35,8322.14,18-25,Female,North USA,2.02
C7619,Twitter Ads,2025-11-14 10:00:00,40563,1252,508,9072.77,6597.57,36-45,Male,North USA,13.28
C7620,Facebook Ads,2025-11-14 11:00:00,40752,1394,893,8726.59,18281.95,18-25,Male,North USA,45.88
C7621,Facebook Ads,2025-11-14 12:00:00,30697,565,967,7200.07,3797.47,55+,Male,North USA,48.12
C7622,Email Campaign,2025-11-14 13:00:00,3567,2275,495,289.92,6435.37,26-35,Female,South USA,36.45
C7623,Facebook Ads,2025-11-14 14:00:00,17121,3345,411,3446.82,17979.05,18-25,Female,East USA,2.94
C7624,Instagram Ads,2025-11-14 15:00:00,2674,587,613,6839.37,6680.0,36-45,Male,East USA,1.27
C7625,Email Campaign,2025-11-14 16:00:00,11875,3038,421,1333.84,10673.81,18-25,Male,South USA,24.03
C7626,Facebook Ads,2025-11-14 17:00:00,45340,2726,980,8020.82,757.4,18-25,Male,West USA,49.98
C7627,Facebook Ads,2025-11-14 18:00:00,1739,1049,917,9150.01,19699.56,46-55,Male,South USA,43.48
C7628,Twitter Ads,2025-11-14 19:00:00,2545,4601,457,3573.34,16516.44,55+,Male,South USA,46.66
C7629,Google Ads,2025-11-14 20:00:00,30140,1149,256,7073.14,12724.58,55+,Male,North USA,31.21
C7630,Google Ads,2025-11-14 21:00:00,10327,4175,779,1524.63,1309.03,26-35,Male,East USA,42.97
C7631,Instagram Ads,2025-11-14 22:00:00,6127,4559,708,6923.62,1589.91,55+,Female,East USA,16.05
C7632,Facebook Ads,2025-11-14 23:00:00,24331,1490,430,263.48,10944.98,46-55,Female,North USA,1.47
C7633,Facebook Ads,2025-11-15 00:00:00,24004,1183,133,1550.18,5772.78,46-55,Female,North USA,45.92
C7634,Email Campaign,2025-11-15 01:00:00,42833,4746,269,7113.32,12493.51,18-25,Female,West USA,11.0
C7635,Facebook Ads,2025-11-15 02:00:00,11492,1758,178,7132.91,12004.03,18-25,Male,North USA,36.45
C7636,Twitter Ads,2025-11-15 03:00:00,14749,4487,950,6429.57,16789.16,55+,Female,West USA,32.98
C7637,Email Campaign,2025-11-15 04:00:00,24508,1917,886,4799.77,5699.4,46-55,Female,West USA,7.99
C7638,Facebook Ads,2025-11-15 05:00:00,10045,290,120,6765.34,11599.48,55+,Male,South USA,9.87
C7639,Facebook Ads,2025-11-15 06:00:00,21116,560,299,7749.32,15569.53,36-45,Female,West USA,16.52
C7640,Email Campaign,2025-11-15 07:00:00,19667,2621,608,9666.49,9866.38,46-55,Female,West USA,37.87
C7641,Email Campaign,2025-11-15 08:00:00,10521,3576,22,8891.98,16629.81,26-35,Male,North USA,2.06
C7642,Facebook Ads,2025-11-15 09:00:00,9669,2805,272,7955.62,2712.4,55+,Female,South USA,20.41
C7643,Twitter Ads,2025-11-15 10:00:00,28302,4466,809,6962.84,14704.57,46-55,Female,West USA,33.29
C7644,Twitter Ads,2025-11-15 11:00:00,12283,1257,32,5762.85,18865.34,36-45,Male,West USA,8.66
C7645,Facebook Ads,2025-11-15 12:00:00,31935,4366,954,1250.06,6704.48,26-35,Female,South USA,6.06
C7646,Google Ads,2025-11-15 13:00:00,7998,127,209,1697.29,7390.1,46-55,Female,South USA,19.57
C7647,Email Campaign,2025-11-15 14:00:00,29806,4331,251,8211.78,1762.64,18-25,Male,South USA,14.4
C7648,Instagram Ads,2025-11-15 15:00:00,32624,3072,248,8042.96,12865.71,26-35,Female,South USA,32.49
C7649,Email Campaign,2025-11-15 16:00:00,14440,3124,312,6163.87,11093.77,55+,Female,South USA,48.48
C7650,Instagram Ads,2025-11-15 17:00:00,46465,1364,174,4416.46,902.88,26-35,Female,South USA,0.32
C7651,Twitter Ads,2025-11-15 18:00:00,47501,955,747,309.02,15069.02,46-55,Female,North USA,45.13
C7652,Email Campaign,2025-11-15 19:00:00,22797,4125,185,3305.41,16602.76,18-25,Female,West USA,21.72
C7653,Email Campaign,2025-11-15 20:00:00,2269,1351,38,4235.36,18151.68,55+,Male,North USA,33.23
C7654,Instagram Ads,2025-11-15 21:00:00,8868,4704,686,4883.87,10960.11,55+,Female,North USA,42.57
C7655,Google Ads,2025-11-15 22:00:00,31251,3970,544,9296.78,9106.34,36-45,Female,West USA,28.72
C7656,Facebook Ads,2025-11-15 23:00:00,13373,1426,303,1131.66,17535.13,46-55,Female,East USA,4.96
C7657,Facebook Ads,2025-11-16 00:00:00,19987,1125,486,5212.73,8034.07,46-55,Female,West USA,7.12
C7658,Facebook Ads,2025-11-16 01:00:00,39729,461,392,3710.83,13143.32,26-35,Male,South USA,39.49
C7659,Google Ads,2025-11-16 02:00:00,16734,1318,565,9901.48,12345.71,55+,Female,North USA,11.53
C7660,Twitter Ads,2025-11-16 03:00:00,43429,705,782,8625.55,7506.01,26-35,Male,South USA,28.49
C7661,Email Campaign,2025-11-16 04:00:00,42337,1770,701,4415.92,1829.11,55+,Male,South USA,21.46
C7662,Twitter Ads,2025-11-16 05:00:00,41325,4911,305,9996.97,526.17,55+,Female,South USA,15.25
C7663,Twitter Ads,2025-11-16 06:00:00,19064,2397,660,5164.93,8621.93,36-45,Male,North USA,39.37
C7664,Email Campaign,2025-11-16 07:00:00,9433,2294,343,1712.82,9675.91,46-55,Male,East USA,36.59
C7665,Email Campaign,2025-11-16 08:00:00,49421,4543,257,5580.95,16471.3,46-55,Female,West USA,32.34
